1828,"EL PROCESO DE LA INVESTIGACION CIENTIFICA","Tamayo y Tamayo",
1829,"EL PROCESO DE LA INVESTIGACION CIENTIFICA                                                           ","Tamayo y Tamayo                                                                                     ","                                                                                                    "
1830,"ORIGEN Y EVOLUCION  DE LA CONTABILIDAD",Gertz,
1831,"ORIGEN Y EVOLUCION DE LA CONTABILIDAD",Gertz,
1832,"ORIGEN Y EVOLUCION DE LA CONTABILIDAD",Gertz,
1833,"FUNDAMENTOS DE BASES DE DATOS",Korth,Silberschatz
1834,"INTRODUCCION A LA SOCIOLOGIA",Berger,
1835,"INTRODUCCION A LA SOCIOLOGIA",Berger,
1836,"INTRODUCCION A LA SOCIOLOGIA",Berger,
1837,"PRINCIPIOS GENERALES DE ECONOMIA - SU APLICACION E",Hoyle,Whitehead
1838,"INGLES IDIOMATICO I                                                                                 ","LonG                                                                                                ","Buckwald                                                                                            "
1839,"INGLES IDIOMATICO I                                                                                 ","Long                                                                                                ","Buckwald                                                                                            "
1840,"INGLES IDIOMATICO II                                                                                ","Long                                                                                                ","Buckwald                                                                                            "
1841,"INGLES IDIOMATICO III                                                                               ","Long                                                                                                ","Buckwald                                                                                            "
1842,"CALCULO NUMERICO: ASPECTOS TEORICOS E COMPUTACIONA","GOMES RUGGIERO, MARCIA","DA ROCHA LOPES, VERA LUCIA"
1843,"SISTEMA DE ARTICULOS                                                                                ","Mirna Martinez R.                                                                                   ","                                                                                                    "
1844,ECONOMIA,"Cristian Larroulet","Francisco Moch?n"
1845,"INGLES IDIOMATICO II",Long,Buckwald
1846,"PLANIFICACION Y EVALUACION DEL TURISMO",Garc?a,
1847,"PLANIFICACION Y EVALUACION DEL TURISMO",Garc?a,
1848,"PLANIFICACION Y EVALUACION DEL TURISMO",Garc?a,
1849,"PLANIFICACION Y EVALUACION DEL TURISMO                                                              ","Garc?a                                                                                              ","                                                                                                    "
1850,"PLANIFICACION Y EVALUACION DEL TURISMO                                                              ","Garc?a                                                                                              ","                                                                                                    "
1851,"NUEVO MANUAL DE DIDACTICA DE LAS CIENCIAS HISTORIC","Arredon - Palencia",Pico
1852,"NUEVO MANUAL DE DIDACTICA DE LAS CIENCIAS HISTORIC                                                  ","Arredon - Palencia                                                                                  ","Pico                                                                                                "
1853,"PROTECAO DE SISTEMAS AEREOS DE DISTRIBUICAO",ELECTROBRAS,
1854,"Algebra Lineal y Geometria Cartesiana","Juan de Burgos",
1855,"INTRODUCCION A LA COMPUTACION - A TARVEZ DEL LENGU",Viso,
1856,"INTRODUCCION A LA COMPUTACION - A TRAVEZ DEL LENGU",Viso,
1857,"INTRODUCCION A LA COMPUTACION - A TRAVEZ DEL LENGU",Viso,
1858,"ELEMENTOS DE CALCULO DIFERENCIAL E INTEG",Sadosky,Guber
1859,"NUEVO MANUAL DE DIDACTICA DE LAS CIENCIAS HISTORIC","Arredon - Palencia",Pico
1860,"GEOMETRIA PLANA Y TRIGONOMETRIA",Baldor,
1861,"DIRECCION DE MERCADOTECNIA - ANALISIS, PLANEACION",Kotler,
1862,"TEORIA DE LA PROBABILIDAD","Ivan Obregon Sanin",
1863,"SISTEMA DE CONTROL CONTABLE                                                                         ","Gustavo Garay Lezcano                                                                               ","                                                                                                    "
1864,"CALCULO DIFERENCIAL E INTEGRAL (AYR)","Edwin J. Purcell","Dale varberg"
1865,"METODOLOGIA DE LA PROGRAMACION","RODRIGUEZ, M. ANGEL",
1866,"SISTEMAS DE BASE DE DATOS - ADMINISTRACION Y USO",Tsai,
1867,"ADMINISTRACION - UNA PERSPECTIVA GLOBAL",Koontz,Weihrich
1868,"INGENIERIA DEL SOFTWARE - UN ENFOQUE PRACTICO",Pressman,
1869,"PROGRAMACION EN QUICKBASIC 4.0/4.5",Joyanes,
1870,"SISTEMAS EXPERTOS Y MODELOS DE REDES PRO","Enrique castillo","Jose Gutierrez"
1871,"SISTEMAS OPERATIVOS - DISE?O E IMPLEMENTACION",Tanenbaum,
1872,"ARITMETICA - TEORICO PRACTICO",Baldor,
1873,ALGEBRA,Baldor,
1874,MACROECONOMIA,Dornbush,Fischer
1875,"INTRODUCCION A LA ECONOMIA - ENFOQUE LATINOAMERICA","Paschoal Rossetti",
1876,MERCADOTECNIA,Kotler,
1877,"MARKETING TOTAL",Braidot,
1878,"LA FERIA AMBULANTE DE LA FISICA",Walker,
1879,"FISICA - CAMPOS Y ONDAS",Alonso,Finn
1880,"COMO HACER UNA TESIS?",Mercado,
1881,"COMO HACER UNA TESIS?",Mercado,
1882,"ANALISIS VECTORIAL (SPIE)","Murray R. Spiegel",
1883,"INGENIERIA DEL SOFTWARE - UN ENFOQUE PRACTICO                                                       ","Pressman                                                                                            ","                                                                                                    "
1884,"INGENIERIA DEL SOFTWARE - UN ENFOQUE PRACTICO                                                       ","Pressman                                                                                            ","                                                                                                    "
1885,"COMO HACER UNA TESIS?",Mercado,
1886,"ECONOMIA                                                                                            ","Larroulet                                                                                           ","Moch?n                                                                                              "
1887,"ECONOMIA                                                                                            ","Larroulet                                                                                           ","Moch?n                                                                                              "
1888,"C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",
1889,"C?LCULO CONCEPTOS Y CONTEXTOS","James Stewart",
1890,"DICCIONARIO DE INFORMATICA INGLES - ESPA?OL",Olivetti,
1891,"UTILIZANDO FOX PRO 2                                                                                ","Slater - Arnott                                                                                     ","Jacobsen - Gotthelf                                                                                 "
1892,"COMO USAR FOX PRO 2                                                                                 ","Siegel                                                                                              ","                                                                                                    "
1893,"UTILIZANDO FOX PRO 2                                                                                ","Slater - Arnott                                                                                     ","Jacobsen - Gotthelf                                                                                 "
1894,"UTILIZANDO FOX PRO 2                                                                                ","Slater - Arnott                                                                                     ","Jacobsen - Gotthelf                                                                                 "
1895,"SICOLOGIA GENERAL",Gianninoto,Fern?ndez
1896,"C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",
1897,"La Civilizaci?n Guarani","Moises S. Bertoni",
1898,"ROBOTICS AGE IN THE BEGINING",,
1899,"DIGITAL CONTROL OF DYNAMIC SYSTEMS                                                                  ","                                                                                                    ","                                                                                                    "
1900,"STOCHASTIC PROCESSES AND FILTERING THEORY",,
1901,"COMPUTATION OF THE DISCRETE FOURIER TRANSFORM                                                       ","                                                                                                    ","                                                                                                    "
1902,"DESING CALCULATIONS",,
1903,"LATTICE RPG III COMPILER USER S MANUAL",,
1904,"COMPUTER - CONTROLLED SYSTEMS                                                                       ","                                                                                                    ","                                                                                                    "
1905,"MATRICES                                                                                            ","Trevisan                                                                                            ","                                                                                                    "
1906,"CORTE DE CONTROL                                                                                    ","                                                                                                    ","                                                                                                    "
1907,"CLARION. DATABASE DEVELOPER                                                                         ","                                                                                                    ","                                                                                                    "
1908,"CLARION. PROFESSIONAL DEVELOPER - ANNOTATED EXAMPL                                                  ","                                                                                                    ","                                                                                                    "
1909,"CLUSTER DE ALTA DISPONIBILIDAD Y ALTO DESEMPE?O PA                                                  ","Osvaldo Miguel Gonzalez                                                                             ","                                                                                                    "
1910,"C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",
1911,"CLARION. PROFESSIONAL DEVELOPER - UTILITIES GUIDE                                                   ","                                                                                                    ","                                                                                                    "
1912,"INTRODUCTION TO PHISYCAL SYSTEM MODELLING                                                           ","Wellestead                                                                                          ","                                                                                                    "
1913,"UNIT 14. VTAM. DEFINITION CONCEPTS                                                                  ","                                                                                                    ","                                                                                                    "
1914,"INTRODUCTION TO OPEN SYSTEMS INTERCONNEC/IBM G3729                                                  ","                                                                                                    ","                                                                                                    "
1915,"LATICE RPG II COMPILER USER S MANUAL",,
1916,"ALGORITMOS E ESTRUCTURA DE DADOS",Maura,Castilho
1917,"ANALISE ESTRUCTURADA MODERNA",Conde,Ximenes
1918,"PROGRAMACION EN C",,
1919,"O PROCESO DE ANALISE III",,
1920,"TURBO C REFERENCE GUIDE",Borland,
1921,"TURBO C USER S GUIDE",Borland,
1922,"INSTALACIONES ELECTRICAS DE BAJA TENSION","Narciso Moreno Alfonso.","Ramon Cano Gonzalez."
1923,"IBM SISTEMA/3 SUBSET COBOL AND MANUAL",,
1924,"INTRODUCCION A LOS SISTEMAS DE INFORMACION",,
1925,"INTELIGENCIA ARTIFICIAL                                                                             ","                                                                                                    ","                                                                                                    "
1926,"CURSO DE MODELAGEM DE DADOS",ITAIPU,
1927,"CORTE DE CONTROL                                                                                    ","Trevisan                                                                                            ","                                                                                                    "
1928,"LOGICA GENERAL",Trevisan,
1929,"LOGICA GENERAL",Trevisan,
1930,"CURSO DE ANALISE DE SISTEMA",,
1931,"CURSO DE ANALISE DE SISTEMA",,
1932,"LENGUAJE DE PROGRAMACION COBOL                                                                      ","Vignau                                                                                              ","                                                                                                    "
1933,"DISE?O DE PROGRAMACION EN COBOL                                                                     ","Rodriguez                                                                                           ","                                                                                                    "
1934,"CLUSTER DE ALTA DISPONIBILIDAD Y ALTO DESEMPE?O PA                                                  ","Osvaldo Miguel Gonzalez Prieto                                                                      ","                                                                                                    "
1935,"IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Grabiela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           "
1936,"IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Gabriela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           "
1937,"IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Gabriela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           "
1938,"Derecho Civil","Francisco Centurion",
1939,"C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",
1940,"LINEAR SYSTEM TEORY AND DESING                                                                      ","                                                                                                    ","                                                                                                    "
1941,"CONJUNTOS CE23-CE35-CE34 - TRABAJOS TECNICOS                                                        ","                                                                                                    ","                                                                                                    "
1942,"PROTECCION DE EQUIPOS ELECTRICOS Y ELECTRONICOS",,
1943,"PROTECCION DE EQUIPOS ELECTRICOS Y ELECTRONICOS",,
1944,"QUIMICA GENERAL                                                                                     ","Brady                                                                                               ","Humiston                                                                                            "
1945,"QUIMICA GENERAL",Brady,Humiston
1946,CORROSAO,Gentil,
1947,CORROSAO,Gentil,
1948,"TEGNOLOGIA DE TRATAMENTO DE AGUA","Dos Santos",
1949,"TECNOLOGIA DE TRATAMENTO DE AGUA","Dos Santos",
1950,"ELECTROMAGNETISMO                                                                                   ","Hayt                                                                                                ","                                                                                                    "
1951,"LOS 7 HABITOS DE LA GENTE ALTAMENTE EFECTIVA","S. r. Covey.",
1952,"Derecho Civil","Francisco Centurion",
1953,"REGLAMENTO GENERAL TECNICO DE SEGURIDAD, HIGIENE Y                                                  ","                                                                                                    ","                                                                                                    "
1954,"ENGENHARIA DA INFORMA?AO - TECNICAS E ABORDAGENS",Martin,Finkelstein
1955,"ENGENHARIA DA INFORMA?AO - TECNICAS E ABORDAGENS",Martin,Finkelstein
1956,SOCIOLOGIA,"Shepard - Taylor",Southard
1957,SOCIOLOGIA,"Shepard - Taylor",Southard
1958,"PRINCIPIOS GENERALES DE ECONOMIA - SU APLICACION E",Hoyle,Whitehead
1959,"DISPOSITIVOS ELECTRONICOS",Floyd,
1960,"DISPOSITIVOS ELECTRONICOS",Floyd,
1961,"DISPOSITIVOS ELECTRONICOS",Floyd,
1962,"DISPOSITIVOS ELECTRONICOS",Floyd,
1963,"C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",
1964,"Derecho Civil","Francisco Centuri?n",
1965,"ALGEBRA INTERMEDIA","Angel, Allen R.",
1966,"FUNDAMENTOS DE BASES DE DATOS",Korth,Silberschatz
1967,"ALGEBRA ELEMENTAL","Angel, Allen R.",
1968,"SISTEMAS OPERATIVOS MODERNOS",Tannenbaum,
1969,CALCULUS,APOSTOL,
1970,"COMO USAR FOXPRO 2.5                                                                                ","Siegel                                                                                              ","                                                                                                    "
1971,"CONVERSION DE ENERGIA ELECTROMECANICA",Gourishankar,
1972,"PRACTICAS FUNDAMENTALES DE ELECTRICIDAD Y ELECTRON",Zbar,Sloop
1973,"INGENIERIA DE LA ENERGIA ELECTRICA - MEDIDAS",Sobrevila,
1974,"INSTRUMENTACION ELECTRONICA MODERNA Y TECNICAS DE",Cooper,Helfrick
1975,"HIGH - PERFORMANCE COMPUTER ARCHITECTURE                                                            ","Stone                                                                                               ","                                                                                                    "
1976,"IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Gabriela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           "
1977,"CIRCUITOS ELECTRICOS","EDMINISTER, JOSEPH A.",
1978,"INGENIERIA DE LA ENERGIA ELECTRICA - MAQUINAS",Sobrevila,
1979,"COMO USAR FOXPRO 2.5",Siegel,
1980,"COMO USAR FOXPRO 2.5",Siegel,
1981,"COMO USAR FOXPRO 2.5",Siegel,
1982,"CALCULO DIFERENCIAL E INTEGRAL","AYRES, FRANK","MENDELSON, ELLIOT"
1983,"OVERVIEW                                                                                            ","                                                                                                    ","                                                                                                    "
1984,MEMORY,,
1985,"VIRTUAL MEMORY",,
1986,"Derecho Civil","Francisco Centuri?n",
1987,"Seguridad Informatica","Jesus Costas Santos",
1988,"TECNICAS DE ESTUDIO PARA ENSE?ANZAS MEDIAS Y DE UN","Salas Parrilla",
1989,"TEORIA DAS LINHAS DE TRANSMISSAO I",Hedman,
1990,"THE FINITE ELEMENT METHOD FOR ENGENEERS",Huebner,
1991,"ECUACIONES DIFERENCIALES","Richard Bronson","Gabriel Costa"
1992,"VIBRA?OES MECANICAS PARA ENGENHEIROS                                                                ","Marcio Tadeu de Almeida                                                                             ","                                                                                                    "
1993,"ELECTROMAGNETISMO E OPTICA",WATAGHIN,
1994,"TRANSMISSAO DE ENERGIA ELETRICA",CAMARGO,
1995,"DICCIONARIO DE REFRANES",CAMPOS,BARELLA
1996,"Derecho Civil","Francisco Centurion",
1997,"TREINAMENTO EN LINGUAGEM C","Victorine Viviane Mizrahi",
1998,"LINGUAGEM C PROGRAMACAO E APLICACOES","Maximilian Emil Hehl",
1999,"REDES DE COMPUTADORES",Tanenbaum,
2000,"ANALISIS VECTORIAL",Hsu,
2001,"FISICA DO ESTADO SOLIDO",Cerqueira,Britto
2002,"LLANEROS SOLITARIOS-HACKERS, LA GUERRILLA INFORMAT",ROBERTI,BONSEMBIANTE
2003,"MANUAL DEL ELECTROTECNICO I",Moeller,
2004,"MANUAL DEL ELECTROTECNICO II",Moeller,
2005,"CIRCUITOS ELECTRICOS                                                                                ","Edminister                                                                                          ","                                                                                                    "
2006,"ANALISIS INTRODUCTORIO DE CIRCUITOS                                                                 ","Boylestad                                                                                           ","                                                                                                    "
2007,"OUTRA REUNIAO?","da Silveira Neto",
2008,"Derecho Civil","Francisco Centurion",
2009,"MATEMATICAS SUPERIORES PARA INGENIEROS Y CIENTIFIC",Spiegel,
2010,"LA CASA VERDE","Vargas Llosa",
2011,"FUNDAMENTOS DA ELECTROTECNIA",Kassatkin,
2012,"ALTO PARANA... SU EDUCACION, SU REALIDAD Y SU PROY","TONA MENDOZA ALFONXO",
2013,"ALTO PARANA... SU EDUCACION, SU REALIDAD Y SU PROY","TONA MENDOZA ALFONOZO",
2014,"INTERNET PARA LEIGOS",Levine,Baroudi
2015,"WINDOWS 95 REFERENCIA VISUAL",Watson,
2016,"AUTOCAD - GUIA DO USUARIO - VERSION 9.10.11",Hood,
2017,"ALGORITMOS                                                                                          ","DIRCEU DOUGLAS SALVETTI                                                                             ","LISBETE MADSEN BARBOSA                                                                              "
2018,"dBASE III PLUS. INTERATIVO","JOAO ALEXANDRE MAGRI",
2019,"WORD 6 PARA WINDOWS PASO A PASO",CATAPULT,
2020,"WINDOWS 3",Schieb,
2021,"VENTURA - COMPLETO E TOTAL - VERSION 2",HOLT,BIRMELE
2022,"MATEMATICAS ESPECIALES PARA COMPUTACION","Jose L. Garc?a V.",
2023,"INTRODUCAO A PROTECAO DOS SISTEMAS ELETR","AMADEU C. CAMINHA",
2024,"ENGENHARIA DA INFORMACAO","Jose A. Cipoli",
2025,"MANUAL DE EQUIPAMENTOS ELETRICOS","Joao Mamede Filho",
2026,"EJERCITARIO DE ALGORITMICA                                                                          ","Lic. V?ctor Br?tez                                                                                  ","                                                                                                    "
2027,"EJERCITARIO DE ALGORITMICA                                                                          ","Lic. V?ctor Br?tez                                                                                  ","                                                                                                    "
2028,"CALCULUS - VOLUMEN 2","APOSTOL, TOM M.",
2029,"MANUAL DE EQUIPAMENTOS ELETRICOS","Joao Mamede Filho",
2030,"EJERCITARIO DE ALGORITMICA","Lic. V?ctor Br?tez",
2031,"METODOLOGIA DE LA PROGRAMACION                                                                      ","RODRIGUEZ                                                                                           ","                                                                                                    "
2032,"RESE?A DE LA HISTORIA DE LOS ESTADOS UNIDOS                                                         ","GRAY                                                                                                ","OLSON                                                                                               "
2033,"PLANO MUNICIPAL DE EDUCA?AO TURISTICA                                                               ","SALETE MOCELIN                                                                                      ","                                                                                                    "
2034,"BIOTA: CATALOGO DE VERTEBRADOS DEL AREA DE ITAIPU                                                   ","ITAIPU                                                                                              ","                                                                                                    "
2035,"BIOTA: CATALOGO DE VERTEBRADOS DEL AREA DE ITAIPU                                                   ","ITAIPU                                                                                              ","                                                                                                    "
2036,"EL DESAFIO MUNDIAL","JEAN - JACQUES","SERVAN - SCHREIBER"
2037,"ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION",SENN,
2038,"ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION",SENN,
2039,"ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION",SENN,
2040,"ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION",SENN,
2041,"MATEMATICAS PARA COMPUTACION",Lipschutz,
2042,"ARQUITECTURA DE COMPUTADORAS","MORRIS MANO",
2043,"CONTABILIDAD SUPERIOR","FOWLER NEWTON",
2044,"INTRODUCCION A LOS CALCULOS EN INGENIERIA QUIMICA","Alberto J. Moya L?pez","FRANCISCO Ep?nola Lozano"
2045,"INTRODUCCION AL ESTUDIO DE LA ECONOMIA","Efrain enrriquez Gam?n",
2046,"ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",
2047,"ARQUITECTURA DE COMPUTADORAS","MORRIS MANO",
2048,"ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",
2049,"ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",
2050,"FISICA GENERAL","Frederick J. Bueche","Eugene Hetch"
2051,"ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",
2052,"CONTABILIDAD SUPERIOR","FOWLER NEWTON",
2053,"CONTABILIDAD BASICA                                                                                 ","FOWLER NEWTON                                                                                       ","                                                                                                    "
2054,"CUESTIONES CONTABLES","FOWLER NEWTON",
2055,"CUESTIONES FUNDAMENTALES DE AUDITORIA","FOWLER NEWTON",
2056,"AUDITORIA APLICADA","FOWLER NEWTON",
2057,"AUDITORIA APLICADA","FOWLER NEWTON",
2058,"HABLEMOS INGLES","ROMEISER - BRUNO",RICE
2059,"HABLEMOS INGLES                                                                                     ","ROMEISER - BRUNO                                                                                    ","RICE                                                                                                "
2060,"HABLEMOS INGLES","ROMEISER - BRUNO",RICE
2061,"LEY DE COULOMB","Francis W.Sears","Marr W.Zemansky"
2062,"ADMINISTRACION: UN ENFOQUE BASADO EN COMPETENCIAS","Hellriegel, Don","Jackson, Susan - Slocum, John"
2063,"ALGEBRA LINEAL","Juan de Burgos Roman",
2064,"Inteligencia Artificial un Enfoque Moderno","Stuart Russell","Peter Norvig"
2065,"HABLEMOS INGLES","ROMEISER - BRUNO",RICE
2066,"HABLEMOS INGLES                                                                                     ","ROMEISER - BRUNO                                                                                    ","RICE                                                                                                "
2067,"INTRODUCCION A LA CIENCIA JURIDICA","FRESCURA Y CANDIA",
2068,ADMINISTRACION,"Stoner, Freeman","Gilbert Jr."
2069,"INTRODUCCION A LA CIENCIA JURIDICA","FRESCURA Y CANDIA",
2070,"INTRODUCCION AL DERECHO",MOUCHET,ZORRAQUIN
2071,"FUNDAMENTOS DE COMPILADORES",LEMONE,
2072,"ESTATICA DE FLUIDOS","Francis W. Sears","Mark W Zemansky"
2073,"ADMINISTRACION: UN ENFOQUE BASADO EN COMPETENCIAS","Hellriegel, Don","Jackson, Susan - Slocum, John"
2074,"INGENIERIA DE CONTROL MODERNA","Katsuhiko Ogata",
2075,"LA GUIA DE SCHEMER",FERGUSON,
2076,"CURSO DE REDACCION",Vivaldi,
2078,CALCULO,BOYCE,"DI PRIMA"
2079,"QUIMICA ORGANICA","McMurry, John",
2080,QUIMICA,"Chang, Raymond","College, Williams"
2081,"LEY NRO. 1084 - QUE REGULA EL PROCEDIMIENTO PARA E",,
2082,"VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    "
2083,"VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    "
2084,"VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    "
2085,"VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    "
2086,"VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    "
2087,"SIATEMAS OPERACIONAIS","Romulo Silva de Oliveira","Alexandre da Silva Cerissimi"
2088,"MAQUINAS ELECTRICAS Y TRANSFORMADORES                                                               ","Guru                                                                                                ","Hiziroglu                                                                                           "
2089,"Codigo Aduanero Comentado con su Reglamentaci?n","Jos? De Jes?s Caceres Farias",
2090,SOCIOLOGIA,Fichter,
2091,"INTRODUCCION A LA INDUSTRIA DE LA HOSPITALIDAD                                                      ","FOSTER                                                                                              ","                                                                                                    "
2092,"ADMINISTRACION MODERNA DE HOTELES Y MOTELES                                                         ","LATTIN                                                                                              ","                                                                                                    "
2093,"ADMINISTRACION HOTELERA                                                                             ","FRANCISCO DE LA TORRE                                                                               ","                                                                                                    "
2094,"CURSO DE SERVICIOS HOTELEROS - TECNICAS Y ORGANIZA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    "
2095,"UML Y Patrones Una Introduccion al Analisis y Dise?o orientado a objetos y al proceso unificado","Craig Larman",
2096,"Administracion de Sistemas Gestores de Base de Datos","Ivan Lopez Montalban","M? Jesus Castellano Perez"
2097,"Organizacion y Arquitectura de Computadores","William Stallings",
2098,"CURSO DE SERVICIOS HOTELEROS - TECNICAS Y ORGANIZA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    "
2099,"CURSO DE SERVICIOS HOTELEROS - TECNICAS Y ORGANIZA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    "
2100,"CURSO DE SERVICIOS HOTELEROS - GASTRONOMIA ESPA?OL                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    "
2101,"CURSO DE SERVICIOS HOTELEROS - GASTRONOMIA INTERNA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    "
2102,"LA UNE ENFRENTANDO TIEMPOS DE CAMBIOS Y DESAFIOS P                                                  ","ING. LUIS A. CADOGAN                                                                                ","                                                                                                    "
2103,"HISTORIA DE LA CIVILIZACION",SARTHOU,MOURIE
2104,"RELIABILITY EVALUATION OF POWER SYSTEMS                                                             ","Billinton, Roy                                                                                      ","Allan, Ronald N.                                                                                    "
2105,"ANALISIS DE CIRCUITOS EN INGENIERIA                                                                 ","HAYT                                                                                                ","KEMMERLY                                                                                            "
2106,"CONTROL DE CALIDAD                                                                                  ","Gonz?lez, Carlos                                                                                    ","                                                                                                    "
2107,"CONTROL DE CALIDAD                                                                                  ","Gonz?lez, Carlos                                                                                    ","                                                                                                    "
2108,"CONTROL DE CALIDAD                                                                                  ","Gonz?lez, Carlos                                                                                    ","                                                                                                    "
2109,"MAQUINAS ELECTRICAS                                                                                 ","Chapman, Stephen                                                                                    ","                                                                                                    "
2110,"Resistencia de los Materiales","Roberrt L Mott",
2111,"Ingenieria del Software Un Enfoque desde la Guia SWEBOK","Salvador Sanchez","Miguel angel Sicilia"
2112,"Orientacion a Objetos Teoria y Practica","Grady Booch","Dario Cardacci"
2113,"Administracion Avanzada de Sistemas Informaticos","Julio Gomez Lopez","Francisco Gil Montoya"
2114,"RESISTENCIA DE MATERIALES","Ort?z Berrocal, Luis",
2115,"QUIMICA GENERAL","WHITTEN - DAVIS",PECK
2116,"HISTORIA DE LA CIVILIZACION",SARTHOU,MOURIE
2117,"PROBABILIDAD Y ESTADISTICA",SPIEGEL,
2118,"BASES DE DATOS","Ivan Lopez Montalban","M? Jesus Castellano Perez"
2119,"ANALISIS Y DISE?O DE SISTEMAS (KEN)","Kenneth Kendall","Julie Kendall"
2120,"Auditoria de Seguridad Informatica","Alvaro Gomez Vieites",
2121,"GEOMETRIA ANALITICA",FULLER,TARWATER
2122,"RESISTENCIA DE MATERIALES","Ort?z Berrocal, Luis",
2123,"Arquitectura de Computadoras","Patricia Quiroga",
2124,"Seguridad en Equipos Informaticos","Alvaro Gomez Vieites",
2125,"CALCULO CON GEOMETRIA ANALITICA",PROTTER,MORREY
2126,"METODOS NUMERICOS CON MATLAB","John H. Mathews","Kurtis D. Fink"
2127,"ALGEBRA LINEAL",Lipschutz,
2128,"QUIMICA GENERAL","WHITTEN - DAVIS",PECK
2129,"ALGEBRA LINEAL                                                                                      ","GROSSMAN                                                                                            ","                                                                                                    "
2130,"MANUAL DE INSTRUMENTOS DE MEDIDAS ELETRONICAS","RUIZ VASSALLO",
2131,"FORNECIMENTO DE ENERGIA ELETRICA EM TENSAO SECUNDA",,
2132,"MANUAL TECNICO DE DIAGNOSTICO DE DEFEITOS EM TELEV",DIEFENBACH,
2133,"MANUTEN?AO E REPARO DE TV A CORES",DIEFENBACH,
2134,"FUNDAMENTOS DE LA TEORIA ELECTROMAGNETICA",REITZ,MILFORD
2135,"INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO                                                  ","LONG                                                                                                ","                                                                                                    "
2136,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
2137,"TERMODINAMICA TOMO I                                                                                ","Cengel, Yunus                                                                                       ","Boles, Michael A.                                                                                   "
2138,"MECANICA VECTORIAL PARA INGENIEROS-DINAM","Ferdinand P. Beer","E. Russell Johnston"
2139,"IMPLANTACI?N DE LOS ELEMENTOS DE LA RED LOCAL","Francisco Milinas Robles",
2140,"Logica y Matematicas Discretas en la Informatica","Jaime Alejandro BohorquezbVillamizar",
2141,"PERITAJE JUDICIAL INFORM?TICO","Susana Noemi Tomasi",
2142,"CLEI 99 - MEMORIAS",CLEI,
2143,"CLEI 99 - MEMORIAS",CLEI,
2144,FISICA,ALONSO,FINN
2145,"ALGEBRA SUPERIOR","Spiegel, Murray",
2146,"MAQUINAS ELECTRICAS Y TRANSFORMADORES                                                               ","Kosow                                                                                               ","                                                                                                    "
2147,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
2148,"PASCAL III                                                                                          ","                                                                                                    ","                                                                                                    "
2149,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
2150,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
2151,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
2152,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
2153,"PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    "
