"1346","AGENCIAS DE VIAJES Y TRANSPORTACION                                                                 ","De la Torre                                                                                         ","                                                                                                    ","2"
"1347","FERROCEMENTO                                                                                        ","B. K. Paul                                                                                          ","                                                                                                    ","1"
"1348","INGENIERIA DE LOS MATERILAES","V. B. JOhn",,"1"
"1349","TABLAS UNIVERSALES TOWERS PARA SELECCION DE TRANSI                                                  ","W.Foulsham                                                                                          ","                                                                                                    ","1"
"1350","ANALISIS Y DISE?O DE CIRCUITOS CON PC","J.M. Miro Sans",,"1"
"1351","LA PREVENCION DE LOS ACCIDENTES","OIT",,"1"
"1352","ESTRUCTURA Y DINAMICA DE LAS RELACIONES INTERNACIO","Pedro Lozano Bartolozzi",,"1"
"1353","EL VENDEDOR MAS GRANDE DEL MUNDO","MANDINO,OG","MANDINO,OG","1"
"1354","UNA AVENTURA MATEMATICA","German Gomez",,"1"
"1355","COMO HACER UNA TESIS?","Mercado",,"1"
"1356","FISICA","Alonso, Marcelo","Finn, Edward J.","1"
"1357","EL ALUMINIO: CARACTERISTICAS Y APLICACIONES","Jose Maria de la Poza",,"1"
"1358","AGENCIAS DE VIAJES Y TRASPORTACION                                                                  ","De la Torre                                                                                         ","                                                                                                    ","2"
"1359","PROMOCION TURISTICA - UN ENFOQUE METODOLOGICO                                                       ","Acerenza                                                                                            ","                                                                                                    ","3"
"1360","PROMOCION TURISTICA - UN ENFOQUE METODOLOGICO                                                       ","Acerenza                                                                                            ","                                                                                                    ","3"
"1361","LOS MUNICIPIOS TURISTICOS                                                                           ","Boullon                                                                                             ","                                                                                                    ","2"
"1362","LOS MUNICIPIOS TURISTICOS                                                                           ","Boullon                                                                                             ","                                                                                                    ","2"
"1363","ORGANIZACION DE REUNIONES - CONVENSIONES - CONGR                                                    ","Buendia                                                                                             ","                                                                                                    ","1"
"1364","ORGANIZACION DE REUNIONES - CONVENSIONES - CONGR                                                    ","Buendia                                                                                             ","                                                                                                    ","1"
"1365","COMERCIALIZACION DEL TURISMO                                                                        ","Cardenas                                                                                            ","                                                                                                    ","3"
"1366","DISE?O EN INGENIERIA MECANICA                                                                       ","Josehp Edward Shigley                                                                               ","                                                                                                    ","4"
"1367","INTRODUCCION AL TURISMO                                                                             ","Gurria                                                                                              ","                                                                                                    ","2"
"1368","ADMINISTRACION DE RIESGOS EN HOTELERIA                                                              ","Monta?o                                                                                             ","                                                                                                    ","1"
"1369","ADMINISTRACION DE RIESGOS EN HOTELERIA                                                              ","Monta?o                                                                                             ","                                                                                                    ","1"
"1370","PARAGUAY - INFORMACIONES GENERALES Y TURISTICAS                                                     ","Veron                                                                                               ","                                                                                                    ","1"
"1371","TEORIA DE LA ARITMETICA","Peterson","Hashisaki","8"
"1372","METODOLOGIA Y TECNICAS DE INVESTIGACION EN CIENC","Pardinas",,"34"
"1373","CIENCIAS NATURALES Y TECNOLOGIA 3                                                                   ","Maria Gabriela Barderi                                                                              ","Francisco Cuniglio                                                                                  ","1"
"1374","CIENCIAS DE LA NATURALEZA                                                                           ","Lic. Cristina Calderoli de Sos                                                                      ","Lic. Lilia Piatti                                                                                   ","1"
"1375","CALCULOO POR COMPUTADORA DE ESTRUCTURAS DE HORMIGO","Jose Garcia",,"1"
"1376","HORNOS INDUSTRIALES DE RESISTENCIA","Julio Astigarraga",,"7"
"1377","PLOMERIA Y CALEFACCION","F. Hall",,"1"
"1378","ELECTRISIDAD ELECTRONICA Y LECTROMAGNETISMO","Robert Louis",,"1"
"1379","EL VIDRIO Y SUS APLICACIONES","Jose Maria de la Poza",,"1"
"1380","TERMODINAMICA TRANSMISION Y CALOR","D. H. Bacon",,"1"
"1381","COOPERACION INTERNACIONAL Y DESARROLLO CIENTIFICO","CINDA",,"1"
"1382","GESTION DOCENTE UNIVERSITARIA: MODELOS COMPARADOS","CINDA",,"1"
"1383","HISTORIA UNIVERSAL","Ramiro Martinez",,"1"
"1384","Elementos para el estudio de la economia de la empresa turistica","Manuel Figuerola Palomo",,
"1385","EL LIBRO DE LATEX","Bernardo Cascales Salinas",,"1"
"1386","ECONOMIA","SAMUELSON","NORDHAUS","17"
"1387","EL LIBRO DE LATEX","Bernardo Cascales Salinas",,"1"
"1388","DOMINE TURBO PASCAL 6","Palmer",,"1"
"1389","TODO EL MS - DOS 6.22 EN UN SOLO LIBRO","Boque",,"2"
"1390","TODO EL MS - DOS 6.22 EN UN SOLO LIBRO","Boque",,"2"
"1391","TODO EL MS - DOS 6.22 EN UN SOLO LIBRO","Boque",,"2"
"1392","TODO EL MS - DOS 6.22 EN UN SOLO LIBRO","Boque",,"2"
"1393","MANUAL DE SOLUCIONES PARA CALCULUS DE UNA Y VARIAS","Saturnino L. Salas",,"1"
"1394","ARITMETICA Y REPRESENTACION DE LA COMPRENSION DEL","Carlos Maza",,"1"
"1395","ALGEBRA LINEAL","Claudio Pita",,"1"
"1396","METODOLOGIA Y TECNICAS DE INVESTIGACION EN CIENC","Pardinas",,"34"
"1397","LA POESIA Y LA NARRATIVA EN EL PARAGUAY","Perez","Maricevich","1"
"1398","POESIA","Mongelos",,"1"
"1399","ANTOLOGIA POETICA","Ort?z",,"1"
"1400","POESIAS COMPLETAS Y OTROS TEXTOS","Fari?a",,"1"
"1401","LOS HOMBRES DE CELINA                                                                               ","Hally Mora                                                                                          ","                                                                                                    ","1"
"1402","MONTAJE PARA MAQUINADO","Francisco Jimenez Caro","Marco A. Sanchez","1"
"1403","HORNOS INDUSTRIALES DE INDUCCION","Julio Astigarraga",,"8"
"1404","HORNOS DE ALTA FRECUENCIA Y MICROONDAS","Julio Astigarraga",,"11"
"1405","AMPLIFICADORES OPERACIONALES EN AUDIO","Walter G. Jung",,"1"
"1406","ELECTRICIDAD 2","Luis Iba?ez","Juan Antonio Galan","1"
"1407","ALGEBRA DE BALDOR","Aurelio Baldor",,"1"
"1408","FUNDAMENTOS DE DIBUJO EN INGENIERIA                                                                 ","Luzadder                                                                                            ","Duff                                                                                                ","11"
"1409","CALCULO","Frank Ayres, JR.",,"4"
"1410","POESIAS COMPLETAS Y OTROS TEXTOS","Campos",,"1"
"1411","ALGEBRA SUPERIOR","Murray R. Spiegel",,"1"
"1412","ALGEBRA SUPERIOR","Murray R. Spiegel",,"1"
"1413","BREVE ANTOLOGIA DE LA LITERATURA PARAGUAYA","Mendez","Faith","1"
"1414","DIALOGOS PROHIBIDOS Y CIRCULARES","Ruiz",,"1"
"1415","HISTORIA UNIVERSAL","Puri Ballus",,"1"
"1416","INTRODUCCION A LA INVESTIGACION DE OPERACIONES","Hillier","Lieberman","1"
"1417","POESIAS COMPLETAS","Pl?",,"1"
"1418","INTRODUCCION A LA MINERIA DE DATOS","Jose Hernandez Orallo",,"1"
"1419","ALGEBRA SUPERIOR","Murray R. Spiegel",,"1"
"1420","EL LENGUAJE DE PROGRAMACION C","Brian W. Kernighan",,"2"
"1421","EL LENGUAJE DE PROGRAMACION C","Brian W. Kernighan",,"2"
"1422","REDES DE COMPUTADORAS","Andrew S. Tanembaum",,"4"
"1423","REDES DE COMPUTADORAS","Andrew S. Tanenbaum",,"4"
"1424","ESTADISTICA","Murray R. Spiegel",,"1"
"1425","FISICA CONCEPTOS Y APLICACIONES","Tippens, Paul",,"6"
"1426","CALCULO DIFERENCIAL E INTEGRAL","Piskunov",,"1"
"1427","VAMOS A HACER TEATRO","Halley Mora",,"1"
"1428","ELVIO ROMERO - SUS MEJORES POESIAS                                                                  ","Romero                                                                                              ","                                                                                                    ","1"
"1429","INTRODUCCION A LA MINERIA DE DATOS                                                                  ","Jose Hernandez Orallo                                                                               ","                                                                                                    ","1"
"1430","ENCICLOPEDIA DE LA ELECTRONICA INGENIERIA Y TECNIC","Charles Belove",,"1"
"1431","JORNADAS DE JOVENES INVESTIGADORES                                                                  ","Gonz?lez Muzio                                                                                      ","                                                                                                    ","1"
"1432","ENSAYO SOBRE EL DR. FRANCIA Y LA DICTADURA EN SUDA","B?ez",,"1"
"1433","CARLOS ANTONIO LOPEZ. LA SOBERANIA DEL PARAGUAY","El Lector",,"1"
"1434","EL COMUNISMO DE LAS MISIONES","Garay",,"1"
"1435","EL VALLE Y LA LOMA - CULTURAS DE LA SELVA","Dom?nguez",,"1"
"1436","ENSAYOS SOBRE LA HISTORIA DEL PARAGUAY","Moreno",,"1"
"1437","ETAPAS DE MI VIDA","Ma?z",,"1"
"1438","ETNOGRAFIA DEL CHACO","Metraux",,"1"
"1439","QUIMICA: LA CIENCIA CENTRAL","Brown","Lemay","9"
"1440","DONDE LADRON NO LLEGA","Hern?ndez",,"1"
"1441","EL PARAGUAYO (UN HOMBRE FUERA DE SU MUNDO)","Vera",,"1"
"1442","HIJO DE HOMBRE                                                                                      ","Roa Bastos                                                                                          ","                                                                                                    ","1"
"1443","DELPHI 6.0 IT EDUCACIONAL","William Braga",,"1"
"1444","ORGANIZA?AO DE COMPUTADORES                                                                         ","Laercio Vasconcelos                                                                                 ","                                                                                                    ","1"
"1445","ARQUITECTURA DE COMPUTADORES: MOTHERBOARDS",,,"1"
"1446","INSTALACIONES ELECTRICAS EN LAS EDIFICACIONES","Guerrero, Alberto",,"1"
"1447","ENGENHARIA DA INFORMACAO","James Martin",,"1"
"1448","METODOLOGIA DE LA PROGRAMACION APLICACIONES EN COB","EdUARDO Alcalde","Miguel Garcia","1"
"1449","Introducao a Ptogramacao Linear","Abelardo de Lima Puccini",,"1"
"1450","Introduccion al algebra lineal","Howard Anton",,"1"
"1451","LA PAZ DEL CHACO","Paiva",,"1"
"1452","SOLANO LOPEZ - SOLDADO DE LA GLORIA Y EL INFORTUNI","Bray",,"1"
"1453","EL PARAGUAY COLONIAL","Cardozo",,"1"
"1454","HACE TIEMPO... MA?ANA","D?az",,"1"
"1455","ESTUDIOS SOCIALES","Irmina C. de Lezcano","Angelica R. de Zayas Vallejo","1"
"1456","LENGUAJE 2","Emina Nasser","Rolando Natalizia","1"
"1457","TEATRO ESCOGIDO","Pl?",,"1"
"1458","LOS HUERTAS","Casaccia",,"1"
"1459","INTRODUCCION AL LENGUAJE DE PROGRAMACION C",,,"1"
"1460","PROGRAMACION DE SISTEMAS","JOHN J.DONOVAN",,"1"
"1461","GUIA RAPIDA MICROSOFT ACCESS 2","Gonzalez Mangas, A.","Calle Matamoros, F.","3"
"1462","EL MERCADER DE ILUSIONES                                                                            ","Herken                                                                                              ","                                                                                                    ","1"
"1463","CUENTOS - MICROCUENTOS Y ANTICUENTOS","Hally Mora",,"1"
"1464","ANTOLOGIA POETICA","Ferreiro",,"1"
"1465","ACUERDATE QUE TE ESPERO - SELECCION DE POEMAS AMOR","Casertelli",,"1"
"1466","POESIAS Y CUENTOS COMPLETOS","Correa",,"1"
"1467","AMOR DE INVIERNO","Halley Mora",,"1"
"1468","ANTOLOGIA POETICA","Appleyard",,"1"
"1469","HOMBRES Y EPOCAS DEL PARAGUAY - LIBRO PRIMERO                                                       ","Bray                                                                                                ","                                                                                                    ","1"
"1470","MANUAL GESTION ESTRATEGICA UNIVERSITARIA: PROCESOS","CINDA",,"1"
"1471","PRINCIPIOS DE INTELIGENCIA ARTIFICIAL","NILSSON, NILS J.",,"1"
"1472","CUENTOS COMPLETOS","Casaccia",,"1"
"1473","LA BABOSA","Casaccia",,"1"
"1474","LA LITERATURA ROMANTICA EN EL PARAGUAY","Amaral",,"1"
"1475","APUNTES DE HISTORIA CULTURAL DEL PARAGUAY                                                           ","Cardozo                                                                                             ","                                                                                                    ","5"
"1476","PRIMA PAR - MANUAL DE LITERATURA HISPANOAMERICANA",,,"1"
"1477","PRIMA PAR - MANUAL DE ANIMALES Y PLANTAS                                                            ","                                                                                                    ","                                                                                                    ","1"
"1478","EROSION COSTERA EN EL EMBALSE DE ITAIPU","ACHA NAVARRO, JORGE ANIBAL",,"1"
"1479","NARRACION DE LOS AVA GUARANI DEL DEPARTAMENTO DE K","UNIVERSIDAD EVANGELICA DEL","PARAGUAY","1"
"1480","FOLKLORE DEL PARAGUAY","Carvalho Neto",,"1"
"1481","LA REVOLUCION DE LA INDEPENDENCIA -14 y 15 DE MAYO","Garay - Ben?tez",,"1"
"1482","FOLKLORE DEL PARAGUAY","Carvalho",,"1"
"1483","POESIA COMPLETA","Dom?nguez",,"1"
"1484","CONTRA VIDA","Roa Bastos",,"1"
"1485","PRIMA PAR - MANUAL DE LITERATURA HISPANOAMERICANA","NELL DALE",,"1"
"1486","MICROSOFT MS-DOS PASO A PASO","CATAPULT",,"1"
"1487","ECUACIONES DIFERENCIALES                                                                            ","Ayres                                                                                               ","                                                                                                    ","1"
"1488","PRIMA PAR - MANUAL DE ASTRONOMIA Y GEOLOGIA                                                         ","                                                                                                    ","                                                                                                    ","1"
"1489","PRIMA PAR - MANUAL DE ASTRONOMIA Y GEOLOGIA                                                         ","                                                                                                    ","                                                                                                    ","1"
"1490","PRIMA PAR - MANUAL BASICO DE LAS CIENCIAS NATURALE                                                  ","                                                                                                    ","                                                                                                    ","1"
"1491","PRIMA PAR - MANUAL BASICO DE LAS CIENCIAS NATURALE                                                  ","                                                                                                    ","                                                                                                    ","1"
"1492","PRIMA PAR - MANUAL DE BIOLOGIA Y ECOLOGIA                                                           ","                                                                                                    ","                                                                                                    ","1"
"1493","PRIMA PAR - MANUAL DE BIOLOGIA Y ECOLOGIA                                                           ","                                                                                                    ","                                                                                                    ","1"
"1494","PRIMA PAR - MANUAL DE ESTUDIOS SOCIALES                                                             ","                                                                                                    ","                                                                                                    ","1"
"1495","LG: CD RECORDING SOFTWARE FOR WINDOWS 95/98/2000 A","EASY CD CREATOR",,"1"
"1496","LG: DC-R/W DRIVE",,,"1"
"1497","PRIMA PAR - MANUAL DE MATEMATICA",,,"1"
"1498","PRIMA PAR - MANUAL DE ESTUDIOS SOCIALES, HISTORIA                                                   ","                                                                                                    ","                                                                                                    ","1"
"1499","INGENIERIA DE LA ENERGIA ELECTRICA - MAQUINAS                                                       ","Sobrevila, Marcelo A.                                                                               ","                                                                                                    ","1"
"1500","PRIMA PAR - MANUAL DE GRAMATICA Y ORTOGRAFIA",,,"1"
"1501","MECANICA VECTORIAL PARA INGENIEROS - DINAMICA                                                       ","Beer                                                                                                ","Johnston                                                                                            ","5"
"1502","MECANICA VECTORIAL PARA INGENIEROS - DINAMICA                                                       ","Beer                                                                                                ","Johnston                                                                                            ","5"
"1503","GEOGRAFIA ILUSTRADA DEL PARAGUAY                                                                    ","Quevedo                                                                                             ","                                                                                                    ","1"
"1504","THE LANGUAGE OF TRADE","Smita","Blakeslee","1"
"1505","ECONOMIC CONSIDERATIONS","Kral",,"1"
"1506","LA FILOSOFIA A TRAVES DE LOS SIGLOS","CHINAGLIA, PEDRO",,"1"
"1507","CONFIABILIDADE APLICADA A SISTEMAS DE POTENCIA ELE","DE B. CAMARGO, C. CELSO",,"1"
"1508","PRIMA PAR - MANUAL DE GRAMATICA Y ORTOGRAFIA",,,"1"
"1509","PRIMA PAR - MANUAL DE ESTUDIOS SOCIALES",,,"1"
"1510","MANUAL DE MODELAJE DE DATOS                                                                         ","Inform?tica                                                                                         ","                                                                                                    ","1"
"1511","EMPRESAS TURISTICAS - GESTION ADMINISTRATIVA","Ram?rez",,"1"
"1512","INTRODUCCION AL ESTUDIO DE LA ECONOMIA","Enriquez",,"4"
"1513","GERMINAL ANTOLOGIA","Barret",,"1"
"1514","INTRODUCCION A LA INVESTIGACION DE OPERACIONES                                                      ","Hillier                                                                                             ","Lieberman                                                                                           ","6"
"1515","INTRODUCCION A LA INVESTIGACION DE OPERACIONES                                                      ","Hillier                                                                                             ","Lieberman                                                                                           ","6"
"1516","ELECTROTECNIA - FUNDAMENTOS TEORICOS Y PRACTICOS","Guerrero - S?nchez","Moreno - Ortega","1"
"1517","QUIMICA ANALITICA CUALITATIVA: INCLUYENDO SEMIMICR","VOGEL, ARTHUR J.",,"1"
"1518","LECCIONES DE QUIMICA ANALITICA CUANTITATIVA","ARGUELLO DA SILVA, JACQUELINE",,"1"
"1519","QUIMICA GENERAL","WHITTEN, KENNET - GAILEY, K.","DAVIS, RAYMOND E.","3"
"1520","FISICA                                                                                              ","Giancoli                                                                                            ","                                                                                                    ","3"
"1521","NOVELL NET WARE 4.1 AL MAXIMO","Fajardo","Daricz","1"
"1522","ALGEBRA LINEAL CON APLICACIONES","Nicholson W.",,"4"
"1523","MATEMATICAS ESPECIALES PARA COMPUTACION",,,"1"
"1524","TECNICAS DE SIMULACION EN COMPUTADORAS                                                              ","Naylor                                                                                              ","                                                                                                    ","1"
"1525","METODOLOGIA DE LA INVESTIGACION","Sampieri-Collado","Baptista","1"
"1526","COSTOS - CONTABILIDAD, ANALISIS Y CONTROL","Corcoran",,"1"
"1527","INVESTIGACION DE OPERACIONES - INTERPRETACION DE M","Namakforoosh",,"1"
"1528","COMO PROGRAMAR C/C++ Y JAVA","Harvey M. Deitel","Paul J. Deitel","1"
"1529","QUIMICA DE LA VIDA C*","CENTRO DE ESTUDIO PARAMEDICO",,"1"
"1530","BRITISH FICTION: A STUDENT?S A TO Z","SWATRIDGE, COLIN",,"1"
"1531","FISICA - FUNDAMENTOS Y APLICACIONES","Eisberg","Lerner","1"
"1532","TERMODINAMICA QUIMICA ELEMENTAL","MAHAN, BRUCE H.",,"1"
"1533","MANUAL DE REPARACION Y AFINACION CHEVROLET 1968/79","Freeman","Rivele","1"
"1534","BASES DE DATOS","Rodr?guez",,"1"
"1535","BASES DE DATOS","Rodr?guez",,"1"
"1536","BASES DE DATOS","Rodr?guez",,"1"
"1537","BASES DE DATOS","Rodr?guez",,"1"
"1538","EL ARTE EN LAS REDES","Juan Antonio Lle?",,"1"
"1539","REDES LOCALES Y TCP/IP","Raya",,"1"
"1540","CURSO DE MATEMATICAS SUPERIORES PARA INGENIEROS 1","Krasnov - Kiseliov","Makarenko - Shikin","1"
"1541","CURSO DE MATEMATICAs SUPERIORES PARA INGENIEROS 2","Krasnov - Kiseliov","Makarenko - Shikin","1"
"1542","MANUAL PRACTICO DEL CONTADOR","Zaglul",,"4"
"1543","MANUAL PRACTICO DEL CONTADOR","Zaglul",,"4"
"1544","MANUAL PRACTICO DEL CONTADOR","Zaglul",,"4"
"1545","MANUAL PRACTICO DEL CONTADOR","Zaglul",,"4"
"1546","INTRODUCCION A LA TERMODINAMICA EN INGENIERIA QUIM                                                  ","Smith                                                                                               ","Van Ness                                                                                            ","4"
"1547","INTRODUCCION A LA TERMODINAMICA EN INGENIERIA QUIM","Smith","Van Ness","4"
"1548","EVALUACI?N Y FORMULACI?N DE PROYECTOS TUR?STICOS","Victor Br?tez",,
"1549","SISTEMAS DE INFORMACION, HERRAMIENTAS PRACTICAS PA                                                  ","G?mez Vieites                                                                                       ","Su?rez Rey                                                                                          ","1"
"1550","PRINCIPIOS DE ECONOMIA","N. Gregory Mankiw",,"1"
"1551","LAS RELACIONES PUBLICAS","Jean Chaumely","Denis Huisman","1"
"1552","INTRODUCCION A LA ANTROPOLOGIA CULTURAL","Conrad Phillip Kottak",,"1"
"1553","COMPILADORES PRINCIPIOS, TECNICAS Y HERRAMIENTAS","Alfred  V. Aho","Ravi Sethi","1"
"1554","FISICA 2","Halliday - Resnick","Krane","4"
"1555","ROBOTICA","John J. Craig",,"1"
"1556","PRINCIPIOS DE ECONOMIA","N. Gregory Mankiw",,"1"
"1557","INTRODUCCION AL ALGEBRA CONTEMPORANEA","Tomber",,"1"
"1558","MAQUINAS ELECTRICAS Y TRANSFORMADORES                                                               ","KOSOW, IRVING L.                                                                                    ","                                                                                                    ","2"
"1559","INTRODUCCION A LA INVESTIGACION DE OPERACIONES","Hillier","Liberman","1"
"1560","CALCULO NUMERICO FUNDAMENTAL","Demidovich","Maron","3"
"1561","FISICA PARA ESTUDIANTES DE CIENCIAS E INGENIERIA","Frederick J. Bueche",,"1"
"1562","INTRODUCCION AL ALGEBRA CONTEMPORANEA","Tomber",,"1"
"1563","INTRODUCCION AL ALGEBRA CONTEMPORANEA","Tomber",,"1"
"1564","FISICA PARA ESTUDIANTES DE CIENCIAS E INGENIERIA","Frederick j. Bueche",,"1"
"1565","DIRECCION DE MARKETING                                                                              ","Philip Kotler                                                                                       ","Kevin Lane Keller                                                                                   ","1"
"1566","QUIMICA GENERAL                                                                                     ","Whitten - Gailey                                                                                    ","Davis                                                                                               ","3"
"1567","ANALISIS VECTORIAL                                                                                  ","Spiegel                                                                                             ","                                                                                                    ","1"
"1568","ADMINISTRACCION HOTELERA                                                                            ","Francisco de la Torre                                                                               ","                                                                                                    ","1"
"1569","DISPOSITIVOS ELETRONICOS E TEORIA DE CIRCUITOS","BOYLESTAD","NASHELS KY","1"
"1570","PRINCIPLES OF CHEMISTRY: AN INTRODUCTION TO THEORE","ANDER, PAUL","SONNESSA, ANTHONY J.","1"
"1571","VECTORES","DE TREVISAN, BLANCA",,"1"
"1572","ESTRUCTURA DE COMPUTADORES","Angulo",,"1"
"1573","INTRODUCCION A LA ANTROPOLOGIA CULTURAL","Conrad Phillip Kottak",,"1"
"1574","GEOMETRIA ANALITICA","Elena de Oteyza de Oteyza","Carlos Hern?ndez Garciadiego","1"
"1575","PSICOLOGIA","David G. Myers",,
"1576","QUIMICA ORGANICA FUNDAMENTAL","RAKOFF, HENRY","ROSE, NORMAN C.","1"
"1577","CALCULO SUPERIOR","murray R. Spiegel",,"1"
"1578","VARIABLE COMPLEJA Y APLICACIONES","James Ward Brown","Ruel V. Churchill","1"
"1579","VARIABLE COMPLEJA Y APLICACIONES","James Ward Brown","Ruel V.Churchill","1"
"1580","MATEMATICAS AVANZADAS PARA INGENIERIA 2","Kreyszing",,"6"
"1581","MATEMATICAS AVANZADAS PARA INGENIERIA 1","Kreyszing",,"5"
"1582","MATEMATICAS AVANZADAS PARA INGENIERIA 2","Kreyszing",,"6"
"1583","MATEMATICAS AVANZADAS PARA INGENIERIA 2","Kreyszing",,"6"
"1584","FUNDAMENTOS DE FISICOQUIMICA","MARON, SAMUEL H.","PRUTTON, CARL F.","1"
"1585","QUIMICA GENERAL","Whitten - Gailey","Davis","3"
"1586","QUIMICA GENERAL","Whitten - Gailey","Davis","3"
"1587","QUIMICA GENERAL","Whitten - Gailey","Davis","3"
"1588","FISICA UNIVERSITARIA","Sears - Zemansky","Young","6"
"1589","METODOLOGIA DE LA INVESTIGACION                                                                     ","Hern?ndez - Fern?ndez                                                                               ","Baptista                                                                                            ","1"
"1590","DICCIONARIO DE COMPUTACION BILINGUE","Freedman",,"7"
"1591","EL GRAN LIBRO DE VISUAL BASIC 5                                                                     ","Maslo                                                                                               ","                                                                                                    ","1"
"1592","DICCIONARIO PORTUGUES - ESPA?OL","Fernandes",,"1"
"1593","CALCULO CON GEMEOTRIA ANALITICA                                                                     ","Purcell                                                                                             ","Varberg                                                                                             ","6"
"1594","REVISION CURRICULAR DE LA CARRERA INGENIERIA ELECT                                                  ","Ing. Gustavo Gonz?lez Lafuente                                                                      ","Ing. Jorge Eduardo Fraire Torr                                                                      ","1"
"1595","MECANICA DE MATERIALES","Gere","Timoshenko","2"
"1596","METODOLOGIA DE LA INVESTIGACION","Hern?ndez - Fern?ndez","Baptista","1"
"1597","METODOLOGIA DE LA INVESTIGACION","Hern?ndez - Fern?ndez","Baptista","1"
"1598","PROGRAMACION DE APLICACIONES PARA WINDOWS NT","Murray","Pappas","1"
"1599","AUTOCAP AVANZADO PARA WINDOWS Y MS - DOS V 13","L?pez","Tajadura","1"
"1600","CALCULO CON GEOMETRIA ANALITICA","Purcell","Varberg","1"
"1601","ELECTRONICA","Malvino",,"2"
"1602","MAQUINAS ELECTRICAS                                                                                 ","Fitzgerald - Kingsley                                                                               ","Umans                                                                                               ","5"
"1603","TEORIA DE LA SOCIEDAD Y PEDAGOGIA","Luhmann",,"1"
"1604","TEORIA DE LA SOCIEDAD Y PEDAGOGIA","Luhmann",,"1"
"1605","CIVILIZACIONES DE OCCIDENTE - SU HISTORIA Y SU CUL                                                  ","McNall                                                                                              ","                                                                                                    ","15"
"1606","INGLES PARA VIAGENS","XIMENES, FERNANDO B.",,"1"
"1607","INTRODUCCION AL ANALISIS ESTADISTICO","Harnett","Murphy","1"
"1608","INTRODUCCION AL ANALISIS ESTADISTICO","Harnett","Murphy","1"
"1609","PROBABILIDAD Y ESTADISTICA APLICADAS A LA INGENIER","Montgomery","Runger","1"
"1610","INTRODUCCION A LA QUIMICA DE SUPERFICIES Y COLOIDE","SHAW, DUNCAN J.",,"1"
"1611","TEORIA DE LA SOCIEDAD Y PEDAGOGIA","Luhmann",,"1"
"1612","TRATADO DE PEDAGOGIA GENERAL","Hubert",,"1"
"1613","TRATADO DE PEDAGOGIA GENERAL","Hubert",,"1"
"1614","TRATADO DE PEDAGOGIA GENERAL","Hubert",,"1"
"1615","EL FENOMENO ELECTROMAGNETICO","Reyes",,"1"
"1616","DISE?O DE APARATOS ELECTRICOS                                                                       ","Kuhlmann                                                                                            ","                                                                                                    ","1"
"1617","VISUAL FOX PRO - MANUAL DE PROGRAMACION 3.0 Y 5.0","Pinter","Pinter","1"
"1618","WEBSTER S NEW WORLD DICTIONARY",,,"1"
"1619","EL FENOMENO ELECTROMAGNETICO","Reyes",,"1"
"1620","FIBER - OPTIC COMMUNICATIONS SYSTEMS","Agrawal",,"1"
"1621","ESTRUCTURAS DE DATOS Y ALGORITMOS","Aho - Hopcroft","Ullmann","1"
"1622","MECANICA DE MATERIALES","Gere","Timoshenko","2"
"1623","FUNDAMENTOS DE BASES DE DATOS","Korth","Silberschatz","2"
"1624","PETER NORTON S - ASSEMBLY LANGUAGE BOOK FOR THE IB","Norton","Socha","1"
"1625","ESTRUCTURAS DE DATOS Y ALGORITMOS","Aho - Hopcroft","Ullman","1"
"1626","INTRODUCCION AL UNIX SISTEMA V","Waite - Prata","Martin","2"
"1627","UNIX","Leach",,"1"
"1628","ADVENCED CONCEPTS IN OPERATING SYSTEMS                                                              ","Singhal                                                                                             ","Shivaratri                                                                                          ","1"
"1629","MANUAL DEL EXPORTADOR - TEORIA Y PRACTICA EXPORTAD","Moreno",,"3"
"1630","DICTIONARY AND THESAURUS - COLLINS",,,"1"
"1631","CURSO DE MERCADOTECNIA","McDaniel",,"2"
"1632","TRANSFERENCIA DE CALOR                                                                              ","Mills                                                                                               ","                                                                                                    ","1"
"1633","GEOGRAFIA EN MARKETING                                                                              ","Steinhardt                                                                                          ","                                                                                                    ","1"
"1634","INGENIERIA Y ADMINISTRACION DE LA PRODUCTIVIDAD                                                     ","Sumanth                                                                                             ","                                                                                                    ","1"
"1635","MACROECONOMIA","Poindester",,"2"
"1636","PRESUPUESTOS, PLANIFICACION Y CONTROL DE LAS UTILI","Welsch",,"1"
"1637","INTRODUCCION A LA CONTBILIDAD ADMINISTRATIVA","Horngren","Sundem","1"
"1638","SISTEMAS DE CONTROL EN TIEMPO DISCRETO                                                              ","OGATA, KATSUHIKO                                                                                    ","                                                                                                    ","2"
"1639","TECNICAS AVANZADAS PARA LAS BASES DE DATOS","Martin",,"1"
"1640","ANTENNAS FOR RADAR AND COMMUNICATIONS","Mott",,"1"
"1641","ADMINISTRACION DE EMPRESAS PUBLICAS","BIP - EIAP - FGV",,"1"
"1642","REDACCION COMERCIAL ESTRUCTURADA                                                                    ","Rojas                                                                                               ","                                                                                                    ","3"
"1643","CODIGO DEL MERCOSUR                                                                                 ","Dromi                                                                                               ","                                                                                                    ","1"
"1644","CODIGO DEL MERCOSUR                                                                                 ","Dromi                                                                                               ","                                                                                                    ","1"
"1645","CODIGO DEL MERCOSUR                                                                                 ","Dromi                                                                                               ","                                                                                                    ","1"
"1646","CODIGO DEL MERCOSUR                                                                                 ","Dromi                                                                                               ","                                                                                                    ","1"
"1647","MASTERING TURBO ASSEMBLER","Swan",,"1"
"1648","ORACLE - MANUAL DE REFERENCIA","Koch",,"1"
